年,月,日,レース番号,場所,略レース名,芝・ダ,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,馬体重,馬体重増減,調教師,所属,父馬名,母馬名,母の父馬名,毛色,生年月日
23,8,5,5,新潟,新馬,芝,1800,良,晴,13,イモータルバード,13,牡,2,坂井瑠星,55,,8,1.6,3,8.2,1.52.4,0,0,11,11,後方,34.3,7,466,,栗田徹,美,レイデオロ,アスカビレン,ブラックタイド,黒鹿,20210409
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,ミスティア,1,牝,2,松岡正海,55,,7,1,5,16.4,1.37.7,0,0,7,7,中団,34.2,7,472,,戸田博文,美,キタサンブラック,ミスティックリップス,Generous,黒鹿,20210131
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,リネンワルツ,2,牝,2,原優介,54,,9,1.5,9,41.1,1.38.2,0,0,1,1,逃げ,35.2,12,462,,粕谷昌央,美,アメリカンペイトリオット,ファウンテンジョイ,スウェプトオーヴァーボード,鹿毛,20210326
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,エナジーロマネスク,3,牝,2,和田竜二,55,,13,2.5,11,171.2,1.39.2,0,0,2,2,先行,36.1,13,438,,村山明,栗,エイシンフラッシュ,エナジーピエトラ,サウスヴィグラス,鹿毛,20210312
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,フラッシュフリーズ,4,牝,2,Ｍ．デム,55,,5,0.8,6,22.7,1.37.5,0,0,7,8,中団,34,5,374,,吉村圭司,栗,ロードカナロア,アイスコールド,タニノギムレット,鹿毛,20210424
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,エガオニナッテ,5,牝,2,永島まな,52,,4,0.8,7,34.6,1.37.5,0,0,9,11,追込,33.6,3,430,,高橋康之,栗,トーホウジャッカル,トーホウアイランド,Power,鹿毛,20210220
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,ミッレマンドルリ,6,牝,2,藤田菜七,53,,12,1.7,12,193.8,1.38.4,0,0,12,11,後方,34.4,9,470,,和田正一,美,ビッグアーサー,アルマバテーム,エンパイアメーカー,栗毛,20210503
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,ニシノコマチムスメ,7,牝,2,幸英明,55,,1,-0.1,2,5.7,1.36.7,0,0,3,3,先行,33.5,1,428,,橋口慎介,栗,ルーラーシップ,ニシノハナムスメ,ディープインパクト,鹿毛,20210131
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,サフィラ,8,牝,2,松山弘平,55,,3,0.3,1,1.7,1.37.0,0,0,3,3,先行,33.7,4,454,,池添学,栗,ハーツクライ,サロミナ,Lomitas,黒鹿,20210201
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,アルデリシャス,9,牝,2,戸崎圭太,55,,6,0.8,4,16.2,1.37.5,0,0,5,3,先行,34.2,7,488,,田中剛,美,ルーラーシップ,スパツィアーレ,シンボリクリスエス,黒鹿,20210226
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,イーストウィッチ,10,牝,2,石川裕紀,55,,8,1.2,8,38.7,1.37.9,0,0,9,10,後方,34,5,440,,蛯名正義,美,ハーツクライ,イースト,Frankel,栗毛,20210110
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,ミスサラワク,11,牝,2,江田照男,55,,11,1.7,13,285.8,1.38.4,0,0,12,11,後方,34.5,10,488,,本間忍,美,アドミラブル,ファンシーアモン,ソングオブウインド,鹿毛,20210326
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,ヴィントシュティレ,12,牝,2,北村宏司,55,,2,0.1,3,6.6,1.36.8,0,0,5,6,差し,33.5,1,460,,古賀慎明,美,モーリス,ピュアブリーゼ,Monsun,鹿毛,20210202
23,8,5,6,新潟,新馬・牝,芝,1600,良,晴,13,オーケーカルメン,13,牝,2,坂井瑠星,55,,10,1.7,10,53.6,1.38.4,0,0,9,8,中団,34.7,11,426,,奥村豊,栗,ドレフォン,ウインフロレゾン,フジキセキ,鹿毛,20210316
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,モモロイヤル,1,牝,3,小林美駒,50,,13,1.4,13,56.3,1.09.8,0,0,17,17,後方,34.2,4,450,-6,尾形和幸,美,キズナ,アイリーグレイ,クロフネ,芦毛,20200315
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,レオプルミエール,2,牡,3,大野拓弥,56,,8,0.8,7,16.1,1.09.2,0,0,5,4,先行,35.3,8,410,-4,杉浦宏昭,美,レオアクティブ,ジュトゥヴ,エンパイアメーカー,栗毛,20200319
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ワンダーフルーリ,3,牝,3,菅原隆一,54,,14,2.1,15,159.7,1.10.5,0,0,16,15,後方,35.4,11,430,0,畠山吉宏,美,ケープブランコ,ワンダーキラット,バゴ,栗毛,20200308
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ポテンザ,4,牡,3,岩田望来,56,,10,1.1,4,8.1,1.09.5,0,0,9,9,中団,35.3,8,512,2,清水久詞,栗,U S Navy Flag,Appleton Drove,Street Cry,鹿毛,20200322
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ティックルハート,5,牝,3,斎藤新,54,,9,1.1,3,5.8,1.09.5,0,0,5,4,先行,35.6,13,446,4,高木登,美,ドレフォン,ティックルゴールド,ステイゴールド,鹿毛,20200311
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,プールファム,6,牝,3,松山弘平,54,,11,1.3,2,5.3,1.09.7,0,0,1,1,逃げ,36.1,14,406,2,吉田直弘,栗,イスラボニータ,ハイノリッジ,マンハッタンカフェ,黒鹿,20200415
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,カフェカズショコラ,7,牡,3,柴田大知,56,,18,3.5,17,365.8,1.11.9,0,0,18,18,後方,35.4,11,510,-4,和田雄二,美,ルーラーシップ,サニーラブカフェ,マンハッタンカフェ,鹿毛,20200519
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,テイエムクリッパー,8,牡,3,水沼元輝,53,,16,2.7,18,520.8,1.11.1,0,0,14,15,後方,36.1,14,452,0,加藤和宏,美,シンボリクリスエス,フジノトップガン,ネオユニヴァース,黒鹿,20200225
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ジュエルアズギフト,9,牡,3,国分恭介,56,,17,3.2,16,161.9,1.11.6,0,0,9,11,中団,37.4,17,492,14,牧浦充徳,栗,サトノダイヤモンド,ラヴアズギフト,Tiznow,鹿毛,20200415
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ダンツクリスタル,10,牝,3,角田大河,53,,3,0.3,5,10.8,1.08.7,0,0,13,13,追込,34,1,430,-4,本田優,栗,エピファネイア,スイートハート,ワークフォース,青毛,20200223
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ニホンピロソラーナ,11,牝,3,幸英明,54,,5,0.5,12,50.6,1.08.9,0,0,14,14,後方,34,1,446,-1,大橋勇樹,栗,ヴィクトワールピサ,ニホンピロチャンス,メイショウボーラー,栗毛,20200307
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,マリブコーク,12,牝,3,田口貫太,51,,6,0.5,6,16.1,1.08.9,0,0,5,7,中団,35,7,440,10,小林真也,栗,シルバーステート,アンダルシア,アルカセット,黒鹿,20200421
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,エールレヴリー,13,牝,3,西村淳也,54,,1,-0.1,1,2.9,1.08.4,0,0,5,7,差し,34.5,5,478,-2,武英智,栗,ダイワメジャー,アイムオールレディセクシー,Ready's Image,黒鹿,20200415
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,アイソラシー,14,牝,3,和田竜二,54,,2,0.1,11,50.3,1.08.5,0,0,12,11,差し,34,1,436,0,加藤征弘,美,ハービンジャー,カタマチボタン,ダンスインザダーク,鹿毛,20200221
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,アスクサステナブル,15,牡,3,西塚洸二,53,B,15,2.6,8,16.1,1.11.0,0,0,2,2,先行,37.4,17,488,12,野中賢二,栗,リオンディーズ,フューチャサンデー,サンデーサイレンス,黒鹿,20200321
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ショーウェイコ,16,牝,3,武藤雅,54,B,12,1.4,9,21.8,1.09.8,0,0,2,2,先行,36.2,16,484,-6,小笠倫弘,美,ビッグアーサー,ショーウェイ,メイショウボーラー,鹿毛,20200423
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,ベルサーナ,17,牝,3,菅原明良,54,B,4,0.4,14,82.5,1.08.8,0,0,9,9,差し,34.6,6,474,4,高橋裕,美,ゴールドシップ,スズノネイロ,デュランダル,黒鹿,20200316
23,8,5,7,新潟,未勝利,芝,1200,良,晴,18,メイショウエース,18,牡,3,石橋脩,56,,7,0.7,10,36.8,1.09.1,0,0,4,4,先行,35.3,8,502,8,西園正都,栗,ワールドエース,メイショウエクレール,Le Havre,栗毛,20200313
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ティルドーン,1,牡,3,川田将雅,55,,1,-0.2,2,3.5,1.52.5,1,1,1,1,逃げ,37.8,2,512,0,森秀行,栗,Mor Spirit,Follow My Tail,Indian Charlie,栗毛,20200427
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ライラテソーロ,2,牡,5,木幡巧也,58,B,15,6.6,15,293.2,1.59.1,9,8,14,13,後方,43,15,510,-8,武市康男,美,ミッキーアイル,マイジェン,Fusaichi Pegasus,鹿毛,20180204
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,シゲルソロソロ,3,牝,3,和田竜二,53,,10,2.9,8,19.9,1.55.4,4,4,4,5,中団,40.4,11,460,0,谷潔,栗,Runhappy,Distinguishable,Distorted Humor,鹿毛,20200315
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ビーティングハート,4,牝,3,野中悠太,53,,14,5,9,24.8,1.57.5,10,10,8,10,中団,41.9,14,462,-2,嘉藤貴行,美,シニスターミニスター,クロタカ,シーキングザダイヤ,黒鹿,20200502
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ララガルグイユ,5,牡,4,国分優作,58,,7,1.6,13,258.2,1.54.1,4,4,4,5,中団,39,8,478,-6,坂口智康,栗,Classic Empire,Sweet Saturday,Any Given Saturday,鹿毛,20190208
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ヒノデテイオー,6,牡,4,西塚洸二,55,,5,0.9,4,7.8,1.53.4,11,11,8,8,中団,37.9,4,448,0,河内洋,栗,マジェスティックウォリアー,キャニオンバレー,シンボリクリスエス,栗毛,20190522
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,パワフルボンド,7,牡,3,西村淳也,55,B,13,4,7,18.1,1.56.5,15,15,15,15,後方,39.9,10,532,6,中内田充,栗,キズナ,ヨナグッチ,Yonaguska,黒鹿,20200514
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ワイドカイゼリン,8,牝,3,城戸義政,53,,11,3,14,288.6,1.55.5,2,2,2,2,先行,40.7,13,470,-6,奥村豊,栗,アメリカンペイトリオット,ワイルドシンガー,ワイルドラッシュ,鹿毛,20200403
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,カレンマックナイト,9,牡,4,藤田菜七,56,,8,1.6,10,29.2,1.54.1,12,11,13,10,中団,38.2,7,446,6,平田修,栗,カレンブラックヒル,カレンオプシス,サムライハート,黒鹿,20190313
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ナムラテディー,10,牡,3,津村明秀,55,B,12,3.8,5,9.4,1.56.3,4,7,10,13,後方,40.6,12,470,0,武市康男,美,レッドファルクス,ナムラココロ,サウスヴィグラス,芦毛,20200321
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,タマモモンレーブ,11,牡,4,幸英明,58,,9,2.2,12,57.2,1.54.7,14,14,10,12,後方,39,8,498,6,大橋勇樹,栗,クリエイター2,チャームドリーム,フレンチデピュティ,芦毛,20190515
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,ショーヘーフェイス,12,牡,3,団野大成,55,,4,0.4,1,3.4,1.52.9,8,8,7,5,差し,37.7,1,550,16,荒川義之,栗,シルバーステート,オメガカリビアン,フレンチデピュティ,芦毛,20200418
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,スマラグドス,13,牡,3,田口貫太,52,,2,0.2,6,16.8,1.52.7,3,3,3,2,先行,37.8,2,460,-4,西園正都,栗,ハーツクライ,エメラルドスター,Mount Nelson,栗毛,20200226
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,マルカブリッツ,14,牡,3,角田大河,54,,3,0.4,3,6.2,1.52.9,4,4,4,4,先行,37.9,4,480,-8,松永昌博,栗,エイシンフラッシュ,ロイヤルネックレス,シンボリクリスエス,鹿毛,20200424
23,8,5,8,新潟,１勝ｸﾗｽ,ダ,1800,良,晴,15,レッドシリウス,15,牡,6,藤懸貴志,58,,6,1.1,11,46.4,1.53.6,13,13,10,8,中団,37.9,4,556,-16,千田輝彦,栗,グロリアスノア,ミサ,バブルガムフェロー,青鹿,20170615
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,マイネルモーント,1,牡,3,Ｍ．デム,55,,2,0.2,1,3.1,2.00.1,0,0,2,2,先行,33.1,4,444,2,高木登,美,ゴールドシップ,ゲッカコウ,ロージズインメイ,芦毛,20200426
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,ファジェス,2,牝,5,斎藤新,56,,9,1.1,11,52,2.01.0,0,0,12,12,後方,33,2,492,-2,安田隆行,栗,モーリス,ジュモー,タニノギムレット,黒鹿,20180326
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,シーウィザード,3,牡,3,菅原明良,55,,3,0.3,4,6.8,2.00.2,0,0,4,2,先行,33.1,4,474,-6,鹿戸雄一,美,ビーチパトロール,メリーウェザー,メジロベイリー,鹿毛,20200407
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,クロニクルノヴァ,4,セ,4,西村淳也,58,,10,1.1,7,22.7,2.01.0,0,0,1,1,逃げ,34.3,13,474,2,小栗実,栗,キズナ,ウォークロニクル,ウォーエンブレム,黒鹿,20190305
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,デルマグレムリン,5,牡,4,幸英明,58,,12,1.3,8,34.2,2.01.2,0,0,13,12,後方,33.3,6,450,2,緒方努,栗,ディーマジェスティ,レディクローリス,フォーティナイナー,栗毛,20190511
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,エクランドール,6,牝,5,戸崎圭太,56,B,4,0.6,3,4,2.00.5,0,0,8,8,差し,33,2,440,0,手塚貴久,美,ディープインパクト,リュヌドール,Green Tune,鹿毛,20180415
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,ブリングトゥライフ,7,牝,5,三浦皇成,56,,6,0.8,10,37.4,2.00.7,0,0,6,6,中団,33.4,9,472,-8,畑端省吾,栗,ハービンジャー,アニマトゥール,ホワイトマズル,鹿毛,20180215
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,アトミックフレア,8,牝,5,酒井学,56,,8,1,12,68.9,2.00.9,0,0,2,2,先行,33.8,12,440,-10,渡辺薫彦,栗,ドゥラメンテ,ミスティックソウル,Bahri,鹿毛,20180408
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,クリオミニーズ,9,牡,4,荻野極,58,,5,0.6,5,21.9,2.00.5,0,0,4,5,中団,33.3,6,488,-2,西園翔太,栗,リオンディーズ,クレアドール,ハーツクライ,青鹿,20190310
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,コスモサガルマータ,10,牡,3,川田将雅,55,,1,-0.2,2,3.5,1.59.9,0,0,6,6,差し,32.7,1,494,6,梅田智之,栗,ヴィクトワールピサ,エーソングフォー,More Than Ready,黒鹿,20200407
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,サイモンメガライズ,11,牡,5,和田竜二,58,B,11,1.2,13,217.6,2.01.1,0,0,10,10,後方,33.5,10,502,-6,小林真也,栗,ケープブランコ,テーオーヴィーナス,ディープインパクト,鹿毛,20180316
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,ダンツエスプリ,12,牡,4,泉谷楓真,58,B,13,1.3,9,36.6,2.01.2,0,0,11,10,後方,33.6,11,482,-4,本田優,栗,ゴールドシップ,ワスレナグサ,アグネスデジタル,栗毛,20190505
23,8,5,9,新潟,月岡温泉･2勝,芝,2000,良,晴,13,ハッピーオーサム,13,牝,5,松山弘平,56,,7,0.9,6,22.3,2.00.8,0,0,8,8,中団,33.3,6,498,-2,藤原英昭,栗,ディープインパクト,ウィラビーオーサム,Awesome Gambler,黒鹿,20180223
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,バハルダール,1,牡,4,松山弘平,58,,2,0.3,4,8.5,1.52.4,15,15,13,13,追込,37,1,504,0,池江泰寿,栗,Pioneerof the Nile,Llanarmon,Sky Mesa,黒鹿,20190428
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,ドライゼ,2,牝,4,秋山真一,56,,7,1.2,11,56.9,1.53.3,13,13,13,13,後方,37.8,3,496,4,須貝尚介,栗,Gun Runner,ジュリエットシアトル,Seattle Fitz,栗毛,20190117
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,アスクドゥラメンテ,3,牡,4,戸崎圭太,58,,1,-0.3,1,2,1.52.1,5,3,5,4,先行,37.7,2,546,8,藤原英昭,栗,ドゥラメンテ,プラウドスペル,Proud Citizen,鹿毛,20190204
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,リバプールタウン,4,牡,8,角田大河,58,,6,1.1,13,146.7,1.53.2,12,10,8,8,中団,38.5,7,492,10,石橋守,栗,ルーラーシップ,マッキーパシオン,ダンスインザダーク,鹿毛,20150403
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,ロスコフ,5,牡,5,田辺裕信,58,,15,2.4,12,61.8,1.54.5,8,8,9,10,中団,39.6,15,506,-2,久保田貴,美,オルフェーヴル,ベルプラージュ,キングカメハメハ,鹿毛,20180206
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,クリノホノオ,6,牡,6,石川裕紀,58,,12,1.5,15,251.9,1.53.6,14,14,15,15,後方,37.8,3,484,-4,谷潔,栗,メイショウサムソン,モエレエターナル,ゴールドヘイロー,鹿毛,20170512
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,ラインオブソウル,7,牡,4,松若風馬,58,,5,0.8,2,5.9,1.52.9,6,6,5,6,中団,38.4,6,516,6,音無秀孝,栗,シニスターミニスター,ファーストレディ,スマートボーイ,鹿毛,20190224
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,ホウオウフウジン,8,牡,4,坂井瑠星,58,,14,1.6,5,10.4,1.53.7,8,9,9,8,中団,38.9,12,530,4,矢作芳人,栗,ロードカナロア,アゲヒバリ,クロフネ,芦毛,20190321
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,インベルシオン,9,牡,4,岩田望来,58,,13,1.6,10,55.2,1.53.7,10,10,11,12,後方,38.6,8,550,8,清水久詞,栗,キズナ,エンブレイス,アフリート,鹿毛,20190321
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,アルムブラーヴ,10,牡,4,和田竜二,58,,10,1.2,3,6,1.53.3,6,6,5,6,中団,38.8,11,488,0,川村禎彦,栗,ブラックタイド,チャーリーズ,キングカメハメハ,青鹿,20190416
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,レプンカムイ,11,牡,5,三浦皇成,58,,8,1.2,6,23.2,1.53.3,10,10,11,11,後方,38.3,5,478,-6,橋口慎介,栗,キズナ,ローレルアンジュ,パラダイスクリーク,黒鹿,20180223
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,メイショウミカワ,12,牡,5,西村淳也,58,,4,0.6,8,28.7,1.52.7,2,2,2,2,先行,38.6,8,510,24,千田輝彦,栗,ミッキーアイル,メイショウボナール,ホワイトマズル,栗毛,20180509
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,ダッチマン,13,セ,6,国分恭介,58,B,9,1.2,14,192.6,1.53.3,4,3,3,4,先行,39.1,13,466,0,音無秀孝,栗,キンシャサノキセキ,モットヒカリヲ,アフリート,青鹿,20170514
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,コルドンルージュ,14,牝,4,団野大成,56,,3,0.5,7,24.7,1.52.6,1,1,1,1,逃げ,38.7,10,514,18,斉藤崇史,栗,American Pharoah,Champagne Room,Broken Vow,鹿毛,20190224
23,8,5,10,新潟,柳都Ｓ･3勝,ダ,1800,良,晴,15,タイセイスラッガー,15,牡,5,菅原明良,58,B,11,1.3,9,51.2,1.53.4,2,3,3,3,先行,39.2,14,534,2,高橋裕,美,タイセイレジェンド,ベネフィット,マンハッタンカフェ,鹿毛,20180309
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,ファロロジー,1,牝,4,Ｍ．デム,53,,5,0.3,7,16,1.20.4,0,0,6,9,中団,34.8,5,470,-6,高橋裕,美,バトルプラン,ミントシャイン,サンデーサイレンス,鹿毛,20190326
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,アステロイドベルト,2,セ,6,荻野極,54,B,6,0.4,9,24.3,1.20.5,0,0,10,10,中団,34.7,4,486,0,池江泰寿,栗,ルーラーシップ,サトノジュピター,アグネスタキオン,鹿毛,20170305
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,スコールユニバンス,3,牝,4,坂井瑠星,53,,4,0.2,10,25.2,1.20.3,0,0,6,6,差し,34.8,5,456,4,矢作芳人,栗,ドゥラメンテ,カレドニアレディ,Firebreak,鹿毛,20190108
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,リサリサ,4,牝,3,石川裕紀,52,,3,0.2,1,3.3,1.20.3,0,0,4,4,先行,35,9,472,2,田村康仁,美,イスラボニータ,サトノローズヒップ,タイキシャトル,鹿毛,20200309
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,ドゥラモンド,5,牡,5,三浦皇成,56,,9,0.8,4,8,1.20.9,0,0,12,12,後方,34.9,8,494,4,手塚貴久,美,ドゥラメンテ,シーズインクルーデッド,Include,黒鹿,20180201
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,ヴィクターバローズ,6,セ,6,石橋脩,53,B,13,3.2,13,62.3,1.23.3,0,0,2,2,先行,38.5,13,460,-16,上原佑紀,美,ロードカナロア,モスカートローザ,ディープインパクト,鹿毛,20170305
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,アルーリングウェイ,7,牝,4,岩田望来,54,,1,-0.2,6,8.2,1.20.1,0,0,4,4,先行,34.8,5,478,2,藤岡健一,栗,ジャスタウェイ,アルーリングライフ,フレンチデピュティ,黒鹿,20190226
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,メイショウベッピン,8,牝,6,団野大成,53,,7,0.6,12,59.8,1.20.7,0,0,12,12,後方,34.6,3,488,-2,荒川義之,栗,トゥザグローリー,メイショウオリビア,フジキセキ,鹿毛,20170321
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,サトノペルセウス,9,セ,5,菅原明良,55,,10,0.8,3,6.9,1.20.9,0,0,6,6,中団,35.4,10,460,-8,藤原英昭,栗,ディープインパクト,ダンサーデスティネイション,Dubai Destination,黒鹿,20180409
23,8,5,11,新潟,新潟日Ｈ･3勝,芝,1400,良,晴,14,グレイトオーサー,10,セ,6,松山弘平,55,,14,5.7,11,41.9,1.25.8,0,0,6,6,中団,40.3,14,496,10,堀宣行,美,ノヴェリスト,ディアデラノビア,サンデーサイレンス,栗毛,20170307
