年,月,日,レース番号,場所,略レース名,トラック,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
25,12,21,5,中山,新馬,芝,1600,重,曇,16,アステルディーヴァ,7,牝,2,戸崎圭太,55,,15,5.4,3,7.1,1.40.5,0,6,6,9,中団,40.5,16,リオンディーズ,20230227
25,12,21,5,中山,新馬,芝,1600,重,曇,16,サファイアテソーロ,8,牝,2,内田博幸,55,,13,3.1,13,140.3,1.38.2,0,10,10,10,中団,37.7,11,シニスターミニスター,20230130
25,12,21,5,中山,新馬,芝,1600,重,曇,16,シュタットパーク,9,牡,2,丹内祐次,56,,10,3,9,61.2,1.38.1,0,16,15,15,後方,36.4,5,サトノクラウン,20230210
25,12,21,5,中山,新馬,芝,1600,重,曇,16,グラデュエール,10,牝,2,木幡初也,55,,14,4.2,16,318,1.39.3,0,6,10,14,後方,38.7,14,ミスチヴィアスアレックス,20230517
25,12,21,5,中山,新馬,芝,1600,重,曇,16,エヴィーヴァ,11,牝,2,プーシャ,55,,6,1.5,4,7.6,1.36.6,0,10,8,7,中団,36.4,5,エピファネイア,20230320
25,12,21,5,中山,新馬,芝,1600,重,曇,16,レーヴルーバ,12,牝,2,丸田恭介,55,,8,2.4,15,210.3,1.37.5,0,10,10,8,中団,36.9,8,レーヴミストラル,20230207
25,12,21,5,中山,新馬,芝,1600,重,曇,16,フォワードシャッセ,13,牝,2,石橋脩,55,,11,3,2,3.6,1.38.1,0,6,8,10,中団,37.9,13,サートゥルナーリア,20230415
25,12,21,5,中山,新馬,芝,1600,重,曇,16,サイモンセレーノ,14,牝,2,木幡巧也,55,,9,2.7,14,170.4,1.37.8,0,10,13,12,後方,36.8,7,カリフォルニアクローム,20230227
25,12,21,5,中山,新馬,芝,1600,重,曇,16,フィールマイプラン,15,牡,2,石川裕紀,56,,5,1.2,7,25.5,1.36.3,0,1,1,1,逃げ,36.9,8,サトノクラウン,20230421
25,12,21,5,中山,新馬,芝,1600,重,曇,16,ロデオドライブ,16,牡,2,北村宏司,56,,1,-0.2,5,8.4,1.35.1,0,2,3,2,先行,35.4,1,サートゥルナーリア,20230321
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,アヴァンフライト,1,牝,2,佐々木大,55,,13,3.1,4,6.7,1.15.4,0,0,1,2,逃げ,40.5,15,パドトロワ,20230402
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ファンシーズ,2,牝,2,丹内祐次,55,,1,-0.2,2,5,1.12.3,0,0,5,5,差し,37.1,3,ルヴァンスレーヴ,20230221
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ラインパトリア,3,牝,2,木幡育也,55,,9,2.1,5,8.2,1.14.4,0,0,2,2,先行,39.5,13,マジェスティックウォリアー,20230515
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,サノノキャニオン,4,牡,2,原田和真,56,,2,0.2,3,6.5,1.12.5,0,0,2,1,先行,37.5,4,ヘニーヒューズ,20230503
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,スリーマドンナ,5,牝,2,横山武史,55,,11,2.4,7,17.8,1.14.7,0,0,5,7,中団,39.5,13,リオンディーズ,20230504
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,リゼクールグレー,6,牡,2,長浜鴻緒,54,,10,2.2,8,18.5,1.14.5,0,0,12,12,後方,37.9,9,ダノンレジェンド,20230331
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,アツンケル,7,牝,2,木幡初也,55,,15,4.4,16,158.9,1.16.7,0,0,15,15,後方,37.8,7,タニノフランケル,20230312
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,コウソクユノ,8,牝,2,杉原誠人,55,,5,0.8,6,9.5,1.13.1,0,0,9,9,中団,37,2,ブリックスアンドモルタル,20230430
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,マリノレーヴェ,9,牝,2,横山琉人,55,,3,0.4,10,27.1,1.12.7,0,0,8,8,差し,36.8,1,マテラスカイ,20230312
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ロザヴィータ,10,牝,2,嶋田純次,55,,7,1.6,12,111.7,1.13.9,0,0,10,9,中団,37.5,4,サンダースノー,20230507
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ソルテソーロ,11,牡,2,石川裕紀,56,,14,4.2,9,27,1.16.5,0,0,14,14,後方,38.1,10,シャンハイボビー,20230406
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ウシャス,12,牝,2,丸田恭介,55,,8,1.9,14,121.7,1.14.2,0,0,10,11,後方,37.8,7,ゴールドドリーム,20230515
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,キャラメルプリン,13,牝,2,水沼元輝,52,,0,----,13,115.2,0.00.0,0,0,16,16,,,0,サンダースノー,20230505
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,サマースプラッシュ,14,牝,2,原優介,55,,12,2.6,11,51.7,1.14.9,0,0,13,13,後方,38.2,12,アポロケンタッキー,20230419
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,グラスリッキー,15,牡,2,木幡巧也,56,,6,0.9,1,3.5,1.13.2,0,0,4,2,先行,38.1,10,コパノリッキー,20230322
25,12,21,6,中山,新馬,ダ,1200,重,曇,16,ガクエンテンゴク,16,牡,2,野中悠太,56,,4,0.5,15,155.6,1.12.8,0,0,7,5,差し,37.5,4,アメリカンペイトリオット,20230408
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ジッピーチューン,1,牝,2,戸崎圭太,55,,1,-0.7,2,3.7,1.34.6,0,3,2,2,先行,36.1,3,ロードカナロア,20230410
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ワイズファミリア,2,牝,2,丹内祐次,55,,2,0.7,3,4.5,1.35.3,0,9,12,9,差し,35.6,1,ブリックスアンドモルタル,20230308
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,バレンタインビスタ,3,牝,2,丸田恭介,55,,3,0.8,9,22.8,1.35.4,0,1,1,1,逃げ,37.1,10,ロードカナロア,20230214
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,パーシヴァル,4,牡,2,石川裕紀,56,,6,1.1,1,3.6,1.35.7,0,6,7,6,中団,36.4,5,デクラレーションオブウォー,20230410
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ゴールデンボート,5,牡,2,江田照男,56,B,16,6.7,12,103.8,1.41.3,0,16,16,16,後方,38.7,14,ゴールドシップ,20230219
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ネクストドア,6,牡,2,吉田豊,56,,8,1.2,5,12.8,1.35.8,0,9,10,11,後方,36.3,4,ロジャーバローズ,20230224
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ミスデルマー,7,牝,2,嶋田純次,55,,12,2.8,16,445.8,1.37.4,0,9,12,14,後方,37.7,12,ダノンプレミアム,20230310
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,スピットブレイク,8,牡,2,横山武史,56,,4,1,4,7.4,1.35.6,0,5,4,3,先行,36.6,8,モズアスコット,20230531
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,フレンドリーエール,9,牝,2,遠藤汰月,52,,15,3.7,11,91,1.38.3,0,2,2,4,先行,39.7,16,スマートファルコン,20230311
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,モウエエデショー,10,牡,2,原田和真,56,,5,1,15,153.6,1.35.6,0,14,14,11,後方,35.7,2,ダノンプレミアム,20230324
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,アルクノワール,11,牝,2,木幡巧也,55,,13,2.9,14,140.3,1.37.5,0,9,10,13,後方,37.9,13,シルバーステート,20230318
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,フィーユレアル,12,牝,2,横山琉人,55,,7,1.1,8,22,1.35.7,0,6,7,8,中団,36.4,5,リオンディーズ,20230311
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,モンテール,13,牡,2,佐々木大,56,,11,2.3,7,20,1.36.9,0,15,15,15,後方,36.5,7,オルフェーヴル,20230321
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,ステキサプライズ,14,牡,2,原優介,56,,14,3.5,10,60.8,1.38.1,0,3,4,4,先行,39.1,15,ゴールドシップ,20230414
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,エイシンジザイテン,15,牡,2,松岡正海,56,,10,1.9,13,111.1,1.36.5,0,6,6,6,中団,37.3,11,サンダースノー,20230314
25,12,21,7,中山,未勝利*,芝,1600,重,曇,16,レッドジェルブロワ,16,牡,2,プーシャ,56,,9,1.6,6,13.1,1.36.2,0,9,9,9,中団,36.8,9,エピファネイア,20230327
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,オブシディアン,1,牡,5,丸田恭介,58,,14,2.6,15,311.6,1.53.9,6,6,9,13,後方,39.6,14,ホッコータルマエ,20200429
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,プレジール,2,牡,4,松岡正海,58,B,7,0.8,11,41.7,1.52.1,15,15,15,14,後方,36.8,1,ロージズインメイ,20210303
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,リーゼノアール,3,セ,5,戸崎圭太,58,B,8,0.9,4,9.4,1.52.2,6,6,7,8,中団,38,8,エピファネイア,20200212
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ランスノーブル,4,牝,5,長浜鴻緒,54,,3,0.2,6,11.9,1.51.5,9,9,9,8,差し,37.1,2,ハービンジャー,20200414
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,カフェノーチェ,5,牡,3,北村宏司,57,B,15,3.8,14,96.2,1.55.1,14,14,13,15,後方,40.4,15,ナダル,20220404
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ミスティマウンテン,6,牡,3,プーシャ,57,B,11,1.2,12,46.4,1.52.5,3,3,5,6,中団,38.6,12,サンダースノー,20220225
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,コンティオ,7,牝,3,横山和生,55,,1,0,9,26.6,1.51.3,3,3,2,4,先行,37.6,4,ダノンレジェンド,20220122
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,タニセンドリーム,8,牡,4,木幡巧也,58,,12,1.2,2,6.7,1.52.5,13,13,11,10,中団,38,8,マジェスティックウォリアー,20210319
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,マリンバンカー,9,牡,4,岩部純二,58,,9,0.9,13,52.4,1.52.2,11,11,11,10,中団,37.7,6,エスケンデレヤ,20210308
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,サトミノエンジェル,10,牡,3,横山武史,57,B,2,0,1,2.4,1.51.3,3,3,2,2,先行,37.6,4,マインドユアビスケッツ,20220214
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,クニノハッピー,11,牡,3,横山琉人,57,B,6,0.8,8,19.7,1.52.1,12,12,13,10,中団,37.4,3,ヘニーヒューズ,20220126
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ラヴアンドライク,12,牝,3,丹内祐次,55,,4,0.4,3,7.4,1.51.7,1,1,1,1,逃げ,38.2,10,カリフォルニアクローム,20220317
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,マルセルテソーロ,13,牡,3,石橋脩,57,,10,1,5,10.6,1.52.3,2,2,2,2,先行,38.7,13,フィエールマン,20220321
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ビリングス,14,牡,3,マーカン,57,,0,----,,,0.00.0,0,0,0,0,,,0,フィエールマン,20220223
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ミラクルキャッツ,15,牝,5,佐々木大,56,,5,0.7,10,30.1,1.52.0,6,6,6,6,中団,37.9,7,キンシャサノキセキ,20200215
25,12,21,8,中山,１勝ｸﾗｽ,ダ,1800,重,曇,16,ファンタイムギフト,16,牡,3,石川裕紀,57,B,13,1.4,7,13.1,1.52.7,9,9,7,4,先行,38.5,11,ドレフォン,20220418
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,オルノア,1,牝,5,内田博幸,56,B,2,0.1,6,15.3,2.00.9,1,1,1,1,逃げ,36,5,ゴールドシップ,20200401
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,シャドウメテオ,2,牝,3,戸崎圭太,55,,1,-0.1,1,3.2,2.00.8,7,7,7,7,差し,35.1,1,オルフェーヴル,20220219
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,ビターグラッセ,3,牝,5,横山和生,56,,6,0.7,5,12,2.01.5,5,5,5,4,先行,36,5,ルーラーシップ,20200426
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,ノビリシマビジョン,4,牝,3,プーシャ,55,,7,1,2,3.6,2.01.8,3,3,3,3,先行,36.5,8,フィエールマン,20220424
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,ヴァイルマティ,5,牝,5,丹内祐次,56,,5,0.7,11,109.4,2.01.5,9,9,11,10,後方,35.5,3,ゴールドシップ,20200125
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,ロムネヤ,6,牝,6,佐々木大,56,,9,1.4,8,27.7,2.02.2,5,6,5,4,先行,36.7,9,ディープインパクト,20190120
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,レイピカケ,7,牝,4,北村宏司,56,B,11,1.7,9,54.9,2.02.5,11,11,7,10,後方,36.8,10,ハービンジャー,20210317
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,ホウオウシンデレラ,8,牝,4,丸田恭介,56,,8,1.3,10,76.4,2.02.1,9,9,9,8,中団,36.3,7,エピファネイア,20210415
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,コンドゥイア,9,牝,3,マーカン,55,,3,0.1,4,6,2.00.9,2,2,2,2,先行,35.8,4,フォーウィールドライブ,20220416
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,グランカンタンテ,10,牝,4,石川裕紀,56,,10,1.5,7,23.9,2.02.3,3,4,3,4,先行,37,11,リアルスティール,20210113
25,12,21,9,中山,チバテレ･2勝,芝,2000,重,曇,11,クロシェットノエル,11,牝,4,横山武史,56,,4,0.3,3,4.1,2.01.1,7,7,9,8,差し,35.3,2,ニューイヤーズデイ,20210303
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,サンセットブライト,1,牝,4,横山琉人,56,B,6,1,9,38.2,1.52.1,15,15,13,11,後方,36.8,3,ホッコータルマエ,20210430
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,グランツアーテム,2,牡,7,木幡巧也,58,,10,1.1,15,266.4,1.52.2,8,8,11,8,中団,37.1,7,マクフィ,20180404
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ミライヘノカギ,3,牡,3,石橋脩,57,B,3,0.4,6,16.8,1.51.5,7,5,6,6,差し,36.7,2,モズアスコット,20220327
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,グランジョルノ,4,牡,3,内田博幸,57,B,13,2.7,13,120.8,1.53.8,5,5,8,11,後方,38.9,13,ゴールドドリーム,20220402
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ラフエイジアン,5,セ,5,北村宏司,58,,4,0.6,10,59.8,1.51.7,13,13,14,13,追込,36.2,1,アジアエクスプレス,20200406
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,コスモサガルマータ,6,牡,5,丹内祐次,58,,15,4.8,12,91.2,1.55.9,10,12,15,15,後方,40.3,15,ヴィクトワールピサ,20200407
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,メイショウフジ,7,牡,5,野中悠太,58,,14,2.9,8,24.1,1.54.0,10,10,11,13,後方,38.8,12,ホッコータルマエ,20200227
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ゴールドアローン,8,牝,4,丸田恭介,56,,5,0.7,11,62.5,1.51.8,8,8,8,8,中団,36.8,3,ドレフォン,20210320
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ドバイブルース,9,牡,4,佐々木大,58,,8,1,2,4.1,1.52.1,13,13,8,8,中団,37.1,7,キンシャサノキセキ,20210305
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ギーロカスタル,10,牡,5,原優介,58,,11,1.5,14,167,1.52.6,5,5,6,6,中団,37.8,10,マインドユアビスケッツ,20200425
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ホウオウバリスタ,11,牡,6,プーシャ,58,B,6,1,5,15.5,1.52.1,2,3,5,5,中団,37.5,9,ジョーカプチーノ,20190425
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ベルギューン,12,牝,3,マーカン,55,,12,2,7,23.2,1.53.1,1,1,1,1,逃げ,38.9,13,ナダル,20220325
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,ヴァナルガンド,13,牡,5,横山和生,58,,9,1,4,8.1,1.52.1,2,2,2,2,先行,37.8,10,シビルウォー,20200504
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,デコラシオン,14,牡,6,戸崎圭太,58,B,2,0.2,3,7.3,1.51.3,4,4,4,4,先行,36.8,3,ロードカナロア,20190519
25,12,21,10,中山,北総Ｓ･3勝,ダ,1800,重,曇,15,イムホテプ,15,牡,3,横山武史,57,,1,-0.2,1,2.1,1.51.1,10,10,2,2,先行,36.8,3,ニューイヤーズデイ,20220306
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,グランディア,1,セ,6,マーカン,58,,2,0,3,6.3,1.47.4,8,7,5,5,差し,34.9,2,ハービンジャー,20190313
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ショウナンマグマ,2,セ,6,吉田豊,58,,4,0.3,7,16,1.47.7,3,3,3,2,先行,35.3,7,ザファクター,20190429
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ドラゴンブースト,3,牡,3,丹内祐次,56,,1,0,4,7.3,1.47.4,1,1,1,1,逃げ,35.2,4,スクリーンヒーロー,20220317
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,タシット,4,牡,6,石橋脩,57,,6,0.7,6,14.3,1.48.1,2,2,2,2,先行,35.8,12,ブラックタイド,20190408
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,フォワードアゲン,5,セ,8,上野翔,57,,12,1.5,16,257.9,1.48.9,12,14,13,12,後方,35.6,11,ローズキングダム,20170422
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ホウオウノーサイド,6,牡,6,杉原誠人,57,,8,1.1,12,98.7,1.48.5,9,9,10,9,中団,35.5,8,キングカメハメハ,20190415
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,コントラポスト,7,牡,5,横山和生,58,,5,0.4,1,2.7,1.47.8,6,5,7,5,中団,35.2,4,ルーラーシップ,20200411
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ゴンバデカーブース,8,牡,4,佐々木大,57,,13,1.8,9,18.9,1.49.2,11,11,13,13,後方,35.9,13,ブリックスアンドモルタル,20210224
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,バレエマスター,9,牡,6,原優介,57,,11,1.3,8,17.9,1.48.7,16,16,16,15,後方,34.6,1,スピルバーグ,20190201
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,マイネルメモリー,10,牡,5,横山武史,57,,10,1.2,5,13.1,1.48.6,15,15,15,15,後方,35,3,ゴールドシップ,20200229
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,アケルナルスター,11,牡,6,長浜鴻緒,57,,16,3.1,14,146,1.50.5,12,11,10,13,後方,37.4,16,トーセンラー,20190416
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,コスモブッドレア,12,牡,4,石川裕紀,57,B,14,1.9,10,20.1,1.49.3,3,5,5,7,中団,36.8,14,ゴールドシップ,20210301
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,シルトホルン,13,牡,5,戸崎圭太,58,,3,0.2,2,5.9,1.47.6,3,3,3,2,先行,35.2,4,スクリーンヒーロー,20200513
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ビーアストニッシド,14,牡,6,西村太一,58,,7,1,13,133.7,1.48.4,9,9,9,7,中団,35.5,8,アメリカンペイトリオット,20190228
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ドクタードリトル,15,牡,5,北村宏司,57,,9,1.2,11,34.8,1.48.6,14,11,10,11,後方,35.5,8,デクラレーションオブウォー,20200226
25,12,21,11,中山,ディセン(L),芝,1800,重,曇,16,ラーグルフ,16,牡,6,丸田恭介,60,B,15,2.4,15,167.8,1.49.8,6,7,8,9,中団,37,15,モーリス,20190225
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ボンベール,1,牡,9,江田照男,58,,14,1.7,14,240.4,1.36.2,0,9,8,7,中団,36.9,15,ブラックタイド,20160411
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ヒロノゴウカイ,2,牡,6,菅原隆一,58,,12,1.4,16,325.1,1.35.9,0,9,6,7,中団,36.7,14,ダノンレジェンド,20190420
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,マイネルフォルツァ,3,牡,5,野中悠太,58,,11,1.3,12,54.8,1.35.8,0,16,16,14,後方,35.6,5,ゴールドシップ,20200507
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,サクセスカラー,4,牝,4,戸崎圭太,56,,6,0.7,5,6.9,1.35.2,0,15,10,11,後方,35.5,4,ロジャーバローズ,20210303
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ラージギャラリー,5,牝,3,石川裕紀,55,,8,0.7,4,6.6,1.35.2,0,3,4,3,先行,36.1,10,American Pharoah,20220210
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,メイショウヨゾラ,6,牝,4,横山武史,56,,16,1.8,3,5,1.36.3,0,1,1,2,逃げ,37.6,16,グレーターロンドン,20210206
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,メタルスピード,7,牡,5,佐々木大,58,,1,0,2,4.6,1.34.5,0,2,2,1,先行,35.7,7,シルバーステート,20200328
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,パルティクラール,8,牝,5,プーシャ,56,B,4,0.6,6,9.4,1.35.1,0,5,4,5,差し,36.1,10,ヴィクトワールピサ,20200214
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,レッドバレンティア,9,牡,5,嶋田純次,58,,15,1.7,13,224.7,1.36.2,0,11,10,9,中団,36.5,13,リオンディーズ,20200502
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ロゼル,10,牡,5,横山琉人,58,,5,0.7,11,47.2,1.35.2,0,7,9,9,中団,35.6,5,シルバーステート,20200320
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ケイケイ,11,セ,4,木幡巧也,58,,7,0.7,8,20.7,1.35.2,0,13,13,12,後方,35.3,1,イスラボニータ,20210224
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,サヴァビアン,12,牡,7,原優介,58,,13,1.6,15,282,1.36.1,0,7,14,16,後方,36,9,カレンブラックヒル,20180511
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,パワースナッチ,13,牡,3,杉原誠人,57,,3,0.4,9,36.6,1.34.9,0,3,2,3,先行,36.1,10,ブリックスアンドモルタル,20220327
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ピコローズ,14,牝,3,マーカン,55,,2,0,1,4.3,1.34.5,0,5,6,5,差し,35.3,1,サトノダイヤモンド,20220510
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,ガーネットウインク,15,牝,3,長浜鴻緒,53,,10,1,10,47,1.35.5,0,14,14,14,後方,35.4,3,エポカドーロ,20220508
25,12,21,12,中山,２勝ｸﾗｽ,芝,1600,重,雨,16,マイネルフーガ,16,牡,3,丹内祐次,57,,9,1,7,16.4,1.35.5,0,11,12,12,後方,35.7,7,ダノンバラード,20220310
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,リオクリスハーレー,1,牝,2,松山弘平,55,,12,1.3,5,9.7,1.13.8,0,0,14,14,後方,37.8,2,タニノフランケル,20230217
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,リケアペンネ,2,牝,2,野中悠太,55,,11,1.3,9,36.4,1.13.8,0,0,12,12,後方,38.6,10,アメリカンペイトリオット,20230514
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,ドレドレ,3,牝,2,津村明秀,55,,6,0.7,10,46.7,1.13.2,0,0,15,15,後方,36.9,1,ドレフォン,20230317
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,トントンビョウシ,4,牝,2,嶋田純次,55,,15,2.6,12,95.6,1.15.1,0,0,3,4,先行,40.7,15,マテラスカイ,20230306
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,セイブルーアイ,5,牝,2,石田拓郎,52,,10,1.3,11,65.3,1.13.8,0,0,13,13,後方,38.2,6,セイクリムズン,20230506
25,12,27,1,中山,未勝利・牝*,ダ,1200,稍,曇,15,カーマインジュエル,6,牝,2,岩田康誠,55,,14,1.7,8,31.8,1.14.2,0,0,10,10,中団,39.2,13,ドレフォン,20230301
