年,月,日,レース番号,場所,略レース名,芝・ダ,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,レイヴンズコー,3,牡,3,永野猛蔵,55,,14,1,8,28.4,1.22.4,0,0,16,16,後方,34.3,2,Raven's Pass,20190502
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ハーディローズ,4,牝,3,小林凌大,52,,15,1.1,16,244.1,1.22.5,0,0,10,10,中団,35.4,14,ディスクリートキャット,20190429
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,デヴィルズマーブル,5,牡,3,北村友一,56,,4,0.1,6,11.5,1.21.5,0,0,5,5,差し,34.7,6,Raven's Pass,20190403
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,マイネルチューダ,6,牡,5,松本大輝,56,,8,0.4,14,123.8,1.21.8,0,0,13,13,後方,34.6,3,マツリダゴッホ,20170519
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ハピネスアゲン,7,牝,3,団野大成,54,,3,0.1,5,7.6,1.21.5,0,0,15,14,追込,34,1,エイシンヒカリ,20190310
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ウォーカーテソーロ,8,牝,3,浜中俊,54,,13,1,13,87.4,1.22.4,0,0,1,1,逃げ,36.3,16,Speightstown,20190325
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,サトノレギオン,9,牡,3,藤岡康太,56,,6,0.2,2,4.4,1.21.6,0,0,7,8,中団,34.6,3,ハーツクライ,20190305
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ソレントフレイバー,10,牡,3,菱田裕二,56,,9,0.4,10,39,1.21.8,0,0,10,10,中団,34.7,6,キタサンブラック,20190318
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ヒノクニ,11,牝,3,今村聖奈,51,B,12,0.8,12,67.1,1.22.2,0,0,2,2,先行,36,15,カレンブラックヒル,20190130
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,リヴォリ,12,牝,3,藤岡佑介,54,,2,0,3,5.5,1.21.4,0,0,3,3,先行,34.8,8,ダイワメジャー,20190211
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,パノティア,13,牡,4,幸英明,57,,10,0.5,11,59.9,1.21.9,0,0,10,10,中団,34.8,8,ドゥラメンテ,20180219
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,メイショウソラフネ,14,牡,3,角田大河,54,,7,0.2,4,5.6,1.21.6,0,0,5,5,中団,34.9,10,モーリス,20190527
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ビーナスローズ,15,牝,3,富田暁,54,,11,0.6,7,20.5,1.22.0,0,0,7,8,中団,35,12,キタサンブラック,20190316
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,ドリアード,16,牝,4,永島まな,51,,0,----,,,0.00.0,0,0,0,0,,,0,キズナ,20180501
22,12,17,12,中京,１勝ｸﾗｽ,芝,1400,良,小雨,17,サイード,17,牡,3,川須栄彦,56,,16,1.1,9,35.3,1.22.5,0,0,13,14,後方,35,12,キズナ,20190423
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,レオニーノ,1,セ,2,国分恭介,55,,15,9.7,11,166.8,2.05.8,8,8,12,13,後方,47.2,15,リオンディーズ,20200317
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,テイエムマンモス,2,牡,2,水沼元輝,52,,13,5.4,15,446.2,2.01.5,11,11,11,10,中団,43,13,ホッコータルマエ,20200411
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,マコトヴィクラント,3,牡,2,松若風馬,55,,3,0.8,2,6.1,1.56.9,4,4,4,4,先行,39.7,3,ダンカーク,20200207
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ヒラリーステップ,4,牝,2,松本大輝,53,B,8,2.4,14,382.6,1.58.5,13,12,13,10,中団,39.7,3,ホッコータルマエ,20200307
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ノイアーターク,5,セ,2,斎藤新,55,,5,1.3,8,24.5,1.57.4,5,4,4,4,先行,40.1,6,ロードカナロア,20200129
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,カッチュッコ,6,牝,2,岩田望来,54,,6,2.2,1,2.8,1.58.3,1,1,1,1,逃げ,41.4,10,Nyquist,20200131
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,フラフ,7,牡,2,ムルザバ,55,,14,5.4,9,25.7,2.01.5,5,7,10,10,中団,43.3,14,ベストウォーリア,20200330
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,タガノチェイス,8,牡,2,団野大成,55,,7,2.3,6,10.8,1.58.4,8,8,7,7,中団,40.8,7,ドレフォン,20200415
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,キタノソロモン,9,牡,2,佐々木大,52,B,9,2.5,12,291.3,1.58.6,10,10,8,8,中団,40.8,7,モンテロッソ,20200429
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ケイエイト,10,牡,2,丸山元気,55,,1,-0.7,7,11.5,1.56.1,2,2,2,2,先行,39.1,1,ルーラーシップ,20200315
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ゼンダンミカメ,11,牡,2,北村友一,55,,0,----,,,0.00.0,0,0,0,0,,,0,ネロ,20200204
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,サンシップ,12,牡,2,古川吉洋,55,,11,5,13,336.7,2.01.1,15,15,15,15,後方,41.1,9,ルーラーシップ,20200406
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,アヴェッリーノ,13,牡,2,小林凌大,53,,4,1.2,4,8.6,1.57.3,12,12,9,8,差し,39.2,2,リアルインパクト,20200505
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,キリンジ,14,牡,2,西村淳也,55,,12,5.1,5,8.9,2.01.2,13,14,14,13,後方,41.9,12,キズナ,20200505
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ミヤジシャルマン,15,牡,2,今村聖奈,52,,2,0.7,3,7.3,1.56.8,2,3,3,3,先行,39.7,3,エピファネイア,20200430
22,12,18,1,中京,未勝利*,ダ,1800,良,晴,16,ワンダーミズキ,16,牡,2,永島まな,51,,10,2.8,10,30.7,1.58.9,5,4,4,6,中団,41.6,11,ワールドエース,20200222
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,シュプリンガー,1,牡,3,団野大成,56,,11,4.8,4,8,2.07.9,1,2,2,3,先行,45.4,11,ラブリーデイ,20190313
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,メイショウシヅキ,2,牡,3,富田暁,56,,5,0.8,7,15.8,2.03.9,2,2,2,2,先行,41.5,7,シンボリクリスエス,20190125
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,グッドインパクト,3,牝,4,鷲頭虎太,52,,7,2,11,162.9,2.05.1,10,10,10,10,後方,40.6,4,マジェスティックウォリアー,20180302
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,クラップサンダー,4,牡,3,今村聖奈,53,,6,1.4,5,8.2,2.04.5,10,10,10,10,後方,40.1,1,ジャスタウェイ,20190510
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,ルージュフェリーク,5,牝,4,幸英明,55,B,8,2.2,10,72.2,2.05.3,9,9,9,9,後方,41.5,7,Golden Horn,20180430
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,ピーニャ,6,牡,4,中井裕二,57,,10,3.4,8,18,2.06.5,6,6,8,8,中団,43.1,10,キングカメハメハ,20180417
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,ルーパステソーロ,7,牡,4,ムルザバ,57,,1,-0.3,6,10.2,2.03.1,2,1,1,1,逃げ,41,6,ゴールドシップ,20180223
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,エミサソウツバサ,8,牡,3,荻野極,56,,3,0.4,3,7,2.03.5,4,5,5,5,差し,40.5,3,ジャスタウェイ,20190604
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,タガノバルコス,9,牡,3,秋山真一,56,,9,2.3,2,5.3,2.05.4,8,8,6,5,中団,42.3,9,キタサンブラック,20190301
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,タマモエイトビート,10,牡,3,田中健,56,,4,0.6,9,49,2.03.7,4,4,4,3,先行,40.9,5,コパノリッキー,20190508
22,12,18,2,中京,１勝ｸﾗｽ,ダ,1900,良,晴,11,バイス,11,セ,4,岩田望来,57,B,2,0.3,1,2.3,2.03.4,6,6,6,7,差し,40.2,2,ホッコータルマエ,20180310
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ヴィオマージュ,1,牡,4,原優介,55,,12,2,13,112.8,1.27.9,0,0,11,12,後方,39.8,9,マツリダゴッホ,20180522
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ライズンシャイン,2,牝,4,今村聖奈,52,B,6,1.4,12,71.9,1.27.3,0,0,4,5,中団,40,11,ジャスタウェイ,20180215
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ルショコラ,3,牝,3,斎藤新,54,,14,2.3,5,21.5,1.28.2,0,0,6,6,中団,40.7,13,スクリーンヒーロー,20190506
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,トランキリテ,4,牡,3,団野大成,56,,1,-0.2,1,2.2,1.25.9,0,0,4,4,先行,38.7,3,ルーラーシップ,20190329
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ミルトクリーガー,5,牡,3,角田大和,55,,16,3,15,216.4,1.28.9,0,0,1,1,逃げ,42.3,16,メイショウボーラー,20190420
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,マーベラスアゲン,6,牡,6,小林凌大,55,,9,1.6,16,547.4,1.27.5,0,0,13,14,後方,39.1,5,キンシャサノキセキ,20160122
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,フロスティクォーツ,7,牡,4,水沼元輝,54,,4,1.3,14,176,1.27.2,0,0,10,8,差し,39.2,6,ロードカナロア,20180412
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,フォトスフィア,8,牡,3,横山琉人,54,,5,1.3,7,26,1.27.2,0,0,14,14,後方,38.7,3,ヘニーヒューズ,20190531
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ワンダーアマルフィ,9,牡,5,川端海翼,54,,3,1,11,45.9,1.26.9,0,0,14,12,追込,38.4,2,ワールドエース,20170420
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,オーマイオーマイ,10,牡,5,西村淳也,57,,15,2.4,10,35.6,1.28.3,0,0,14,14,後方,39.8,9,ゴールドアリュール,20170303
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,グッドフェイス,11,牡,3,松本大輝,55,,10,1.7,2,3.6,1.27.6,0,0,6,6,中団,40,11,キズナ,20190304
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,パレドジュスティス,12,牝,4,富田暁,55,,8,1.6,9,31.9,1.27.5,0,0,11,10,中団,39.4,7,ロードカナロア,20180511
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,スマートオリーブ,13,牝,3,古川奈穂,50,,7,1.5,6,22.4,1.27.4,0,0,8,10,中団,39.5,8,キングカメハメハ,20190502
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ニシノスピカ,14,牝,3,岩田望来,54,,2,0.2,3,4.6,1.26.1,0,0,8,8,差し,38.2,1,ダンカーク,20190323
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,ラブベティー,15,牝,3,泉谷楓真,53,,13,2.2,8,30.7,1.28.1,0,0,2,2,先行,41.5,15,ラニ,20190314
22,12,18,3,中京,１勝ｸﾗｽ・若,ダ,1400,良,晴,16,タイセイジャスパー,16,牡,3,永野猛蔵,55,B,11,1.9,4,21.3,1.27.8,0,0,2,2,先行,41.1,14,ヘニーヒューズ,20190404
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ヘーデンチョウサン,1,牡,2,原優介,53,,18,4.7,17,466.5,2.07.6,15,16,17,15,後方,39.4,18,ハービンジャー,20200504
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ノレッジビューティ,2,牝,2,北村友一,54,,2,0,6,10,2.02.9,7,7,7,7,差し,35.9,1,キタサンブラック,20200330
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ネイロン,3,牡,2,永島まな,51,,11,1.2,12,122.9,2.04.1,11,12,14,15,後方,36,2,エイシンヒカリ,20200214
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,エドワーズクラウン,4,牡,2,ムルザバ,55,,6,0.3,2,5.1,2.03.2,7,7,7,7,中団,36.2,3,サトノクラウン,20200502
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ハンマ,5,牝,2,横山和生,54,,14,2.3,9,78.6,2.05.2,18,18,12,12,中団,37.4,14,マクフィ,20200420
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,センチュリヒロイン,6,牝,2,今村聖奈,51,,8,0.7,5,8.5,2.03.6,3,3,4,3,先行,37,11,スクリーンヒーロー,20200411
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ヤマカツラナウェイ,7,牡,2,大久保友,52,,13,2.2,16,392.8,2.05.1,13,13,12,12,中団,37.2,12,ヤマカツエース,20200401
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,カネフラ,8,牡,2,斎藤新,55,,1,0,4,7.3,2.02.9,5,5,6,5,差し,36.2,3,グランデッツァ,20200501
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,プロヴァーブ,9,牝,2,横山琉人,52,,7,0.6,10,96.1,2.03.5,11,10,10,10,中団,36.2,3,ハービンジャー,20200501
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,モズマーカッシン,10,牡,2,松若風馬,55,,5,0.2,7,14.8,2.03.1,1,1,1,1,逃げ,36.9,10,シルバーステート,20200406
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,メイショウイッシン,11,牡,2,鷲頭虎太,52,,4,0.2,3,7.1,2.03.1,2,2,2,2,先行,36.8,9,キズナ,20200421
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,クランプレミア,12,牝,2,幸英明,54,,12,1.8,13,262.9,2.04.7,17,17,16,14,後方,36.7,8,モーリス,20200125
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ファミリーラヴ,13,牝,2,西村淳也,54,,17,3.5,11,104.8,2.06.4,13,13,14,17,後方,37.8,16,Frankel,20200221
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,エターナルジェイド,14,牡,2,松本大輝,54,,16,3,14,306,2.05.9,7,7,7,7,中団,38.8,17,アンライバルド,20200327
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ワレハウミノコ,15,牝,2,岩田望来,54,,3,0.2,1,2.8,2.03.1,3,3,3,3,先行,36.6,7,キタサンブラック,20200317
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,フルーヴ,16,牝,2,古川奈穂,50,,15,3,15,339.4,2.05.9,15,15,17,17,後方,37.4,14,ラブリーデイ,20200305
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ハヤブサゲキレア,17,牝,2,丸山元気,54,,10,1.1,18,552.3,2.04.0,5,6,4,5,中団,37.2,12,ジャスタウェイ,20200318
22,12,18,4,中京,未勝利*,芝,2000,良,晴,18,ベファーナ,18,牝,2,富田暁,54,,9,0.9,8,40.2,2.03.8,10,10,10,10,中団,36.4,6,エピファネイア,20200428
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ヨドノルーキー,1,牡,2,斎藤新,55,,15,1.8,13,48,1.24.8,0,0,17,17,後方,34.8,1,トーセンラー,20200414
22,12,18,5,中京,新馬,芝,1400,良,晴,18,カグヤ,2,牝,2,松田大作,54,,6,0.7,5,11.6,1.23.7,0,0,1,1,逃げ,36.6,15,エピファネイア,20200406
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ブレスユアスターズ,3,牝,2,北村友一,54,,14,1.5,11,35.9,1.24.5,0,0,16,16,後方,35,4,ルーラーシップ,20200223
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ネオトキオ,4,牡,2,岩田望来,55,,17,2.5,3,5.9,1.25.5,0,0,4,4,先行,37.9,17,キズナ,20200402
22,12,18,5,中京,新馬,芝,1400,良,晴,18,トラザクラ,5,牡,2,荻野極,55,,18,12,15,55.9,1.35.0,0,0,18,18,後方,43.4,18,キズナ,20200505
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ノーブルリスト,6,牝,2,佐々木大,51,,11,0.9,9,34.7,1.23.9,0,0,12,11,中団,35.3,6,ノヴェリスト,20200313
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ハイグッドミネルバ,7,牝,2,和田翼,54,,10,0.9,7,15.7,1.23.9,0,0,8,9,中団,35.8,10,ゼンノロブロイ,20200328
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ダノンプレジャー,8,牡,2,ムルザバ,55,,12,1,4,8.1,1.24.0,0,0,2,2,先行,36.8,16,ロードカナロア,20200301
22,12,18,5,中京,新馬,芝,1400,良,晴,18,キタノファルクス,9,牝,2,永島まな,50,,9,0.8,17,99.3,1.23.8,0,0,12,11,中団,35.2,5,レッドファルクス,20200218
22,12,18,5,中京,新馬,芝,1400,良,晴,18,シールテソーロ,10,牝,2,松本大輝,53,,7,0.7,6,11.9,1.23.7,0,0,15,14,後方,34.9,2,Kingman,20200206
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ウインシャルマン,11,牡,2,永野猛蔵,54,,13,1.2,16,68.7,1.24.2,0,0,12,14,後方,35.4,7,モーリス,20200426
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ペプチドタイガー,12,牡,2,団野大成,55,,5,0.7,1,4.5,1.23.7,0,0,6,6,中団,35.9,11,ディーマジェスティ,20200429
22,12,18,5,中京,新馬,芝,1400,良,晴,18,プウスカンドゥール,13,牝,2,横山琉人,52,,1,-0.2,8,25.7,1.23.0,0,0,10,9,差し,34.9,2,シャンハイボビー,20200503
22,12,18,5,中京,新馬,芝,1400,良,晴,18,タガノルビー,14,牝,2,泉谷楓真,53,,8,0.8,14,49,1.23.8,0,0,6,6,中団,36.1,12,シルバーステート,20200503
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ライブリアンジェラ,15,牝,2,秋山稔樹,53,,16,2.1,18,182.2,1.25.1,0,0,11,11,中団,36.5,14,キタサンブラック,20200321
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ノヴィアル,16,牝,2,西村淳也,54,,2,0.2,2,4.7,1.23.2,0,0,4,4,先行,35.6,9,サトノクラウン,20200209
22,12,18,5,中京,新馬,芝,1400,良,晴,18,ナリタシン,17,牡,2,今村聖奈,52,,4,0.5,10,35,1.23.5,0,0,3,2,先行,36.2,13,リオンディーズ,20200428
22,12,18,5,中京,新馬,芝,1400,良,晴,18,メイショウミヨシノ,18,牝,2,角田大和,53,,3,0.4,12,44.4,1.23.4,0,0,8,8,差し,35.5,8,ゴールドシップ,20200415
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,ミスカイウラニ,1,牝,4,斎藤新,55,,3,0.5,6,14.7,1.57.0,10,10,11,8,差し,40,2,キングカメハメハ,20180410
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,レヴィーアクイーン,2,牝,4,岩田望来,55,B,13,3.5,5,9.7,2.00.0,8,7,9,11,後方,43.4,13,ルーラーシップ,20180323
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,ウインメイフラワー,3,牝,3,松若風馬,54,,7,1.1,3,5.5,1.57.6,4,4,4,5,中団,41.4,7,ゴールドシップ,20190320
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,ミツカネヴィーナス,4,牝,3,横山琉人,52,,9,1.9,11,83.3,1.58.4,6,5,4,4,先行,42.3,10,ヘニーヒューズ,20190314
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,サウザンドスマイル,5,牝,5,幸英明,55,,8,1.2,9,28,1.57.7,12,12,12,12,後方,40.4,3,キズナ,20170410
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,ワイドアウェイク,6,牝,4,富田暁,55,,6,1.1,8,27,1.57.6,8,9,6,6,中団,41.2,5,ローエングリン,20180218
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,タマモタップダンス,7,牝,3,永野猛蔵,53,,5,1,1,2.8,1.57.5,1,1,1,1,逃げ,41.9,9,エスポワールシチー,20190323
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,メンフィス,8,牝,5,松本大輝,54,,10,2.6,13,364,1.59.1,13,13,13,13,後方,41.7,8,ジャスタウェイ,20170304
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,シアープレジャー,9,牝,5,佐々木大,52,,12,2.8,12,142.5,1.59.3,7,7,6,6,中団,42.8,11,マツリダゴッホ,20170419
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,シゲルオトヒメ,10,牝,3,永島まな,50,,2,0.1,4,8.1,1.56.6,11,11,10,8,差し,39.7,1,ベルシャザール,20190327
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,エリカシャンス,11,牝,4,ムルザバ,55,,11,2.7,10,80.9,1.59.2,4,5,6,8,中団,42.8,11,スクリーンヒーロー,20180123
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,ウィルフルネス,12,牝,3,団野大成,54,,4,0.5,7,14.9,1.57.0,3,3,3,3,先行,41.2,5,ジャスタウェイ,20190502
22,12,18,6,中京,１勝ｸﾗｽ・牝,ダ,1800,良,晴,13,エピックジョイ,13,牝,3,浜中俊,54,,1,-0.1,2,3.9,1.56.5,2,2,2,2,先行,40.8,4,ドレフォン,20190329
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ビップランバン,1,牡,4,ムルザバ,57,,9,0.7,6,25.4,1.36.0,0,4,3,3,先行,36,11,エイシンフラッシュ,20180205
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,デンジャーマン,2,牡,4,藤懸貴志,57,,11,0.9,15,386.7,1.36.2,0,13,11,13,後方,35.2,8,アドマイヤムーン,20180304
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ヴルカーノ,3,牡,4,西村淳也,57,,7,0.4,2,3.9,1.35.7,0,8,6,6,中団,35.5,9,スピルバーグ,20180310
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,コスモエクスプレス,4,牡,3,原優介,54,,3,0.1,16,398.2,1.35.4,0,11,11,10,差し,34.8,2,エイシンヒカリ,20190320
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,オーソレミオ,5,牝,3,横山和生,54,,1,0,3,4.9,1.35.3,0,4,8,8,差し,35,5,ディープインパクト,20190304
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ヒューミリティ,6,セ,5,斎藤新,57,B,5,0.2,7,30.5,1.35.5,0,8,9,10,中団,34.9,4,ダイワメジャー,20170222
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,サトノスカイターフ,7,牡,4,荻野極,57,,6,0.3,4,8.3,1.35.6,0,14,14,14,後方,34.5,1,ディープインパクト,20180227
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,サイモンカーチス,8,牡,3,松若風馬,56,,13,1.4,14,291.1,1.36.7,0,1,1,1,逃げ,37,14,コパノリッキー,20190429
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ゼンダンピューマ,9,セ,4,丸山元気,57,B,12,0.9,12,193.9,1.36.2,0,2,2,2,先行,36.4,12,ノヴェリスト,20180410
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,アスラウグ,10,牝,3,北村友一,54,,16,6.5,5,23.7,1.41.8,0,16,16,16,後方,38.1,16,ロードカナロア,20190416
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,アパショナード,11,牡,3,鷲頭虎太,53,,8,0.6,10,102,1.35.9,0,3,5,3,先行,35.9,10,ワールドエース,20190222
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ディオ,12,牡,3,岩田望来,56,,2,0,1,2,1.35.3,0,4,6,6,差し,35.1,6,リオンディーズ,20190310
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,ロイヤルブライド,13,牝,4,古川吉洋,55,,15,2,13,254.1,1.37.3,0,11,13,12,後方,36.5,13,ローズキングダム,20180308
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,モラトリアム,14,牝,4,富田暁,55,,4,0.2,9,64,1.35.5,0,8,9,9,差し,35.1,6,キズナ,20180414
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,デルマアシュラ,15,牡,4,永島まな,53,,10,0.8,8,48.4,1.36.1,0,15,15,15,後方,34.8,2,ディープインパクト,20180218
22,12,18,7,中京,１勝ｸﾗｽ,芝,1600,良,晴,16,カイハオン,16,牡,3,松本大輝,55,,14,1.7,11,130.1,1.37.0,0,7,3,3,先行,37,14,イスラボニータ,20190210
22,12,18,8,中京,１勝ｸﾗｽ,ダ,1800,良,晴,10,ワンダフルヘヴン,1,牝,3,西村淳也,54,B,5,1.1,7,26.4,1.56.5,1,1,1,1,逃げ,41.4,6,Hard Spun,20190129
22,12,18,8,中京,１勝ｸﾗｽ,ダ,1800,良,晴,10,マサカウマザンマイ,2,牡,4,原優介,55,B,8,2.5,5,22,1.57.9,2,3,3,3,先行,42.2,7,キンシャサノキセキ,20180403
22,12,18,8,中京,１勝ｸﾗｽ,ダ,1800,良,晴,10,スナークレジスト,3,牡,5,永島まな,53,,1,0,8,43.6,1.55.4,8,8,10,9,追込,39,1,トゥザグローリー,20170421
22,12,18,8,中京,１勝ｸﾗｽ,ダ,1800,良,晴,10,ケイティレインボー,4,牡,3,長岡禎仁,56,B,6,1.9,2,4.3,1.57.3,6,6,9,8,後方,41,5,サトノアラジン,20190505
